user_id,item_id,reward,response
244,6,7,True
244,7,1,False
244,8,94,True
244,9,2,False
244,10,1,False
244,11,7,True
244,12,9,True
244,13,4,False
244,14,47,True
244,15,22,True
244,16,27,True
244,17,21,True
244,18,3,False
245,1,3,False
245,2,3,False
245,3,1,False
245,4,3,False
245,5,3,False
245,8,3,False
245,12,1,False
245,14,1,False
245,15,1,False
245,16,3,False
245,17,1,False
246,1,66,True
246,2,37,True
246,3,13,True
246,4,17,True
246,5,62,True
246,6,17,True
246,8,39,True
246,9,2,False
246,11,20,True
246,12,13,True
246,13,5,False
246,14,32,True
246,15,34,True
246,16,47,True
246,17,13,True
246,18,6,True
247,1,5,False
247,2,2,False
247,4,1,False
247,5,3,False
247,6,1,False
247,7,1,False
247,8,8,True
247,14,2,False
247,15,5,False
247,16,3,False
247,17,2,False
248,1,19,True
248,2,5,False
248,3,2,False
248,4,1,False
248,5,10,True
248,6,7,True
248,8,15,True
248,10,2,False
248,11,3,False
248,12,1,False
248,13,3,False
248,14,6,True
248,15,13,True
248,16,12,True
248,17,10,True
249,1,52,True
249,2,23,True
249,3,7,True
249,4,4,False
249,5,37,True
249,6,21,True
249,7,1,False
249,8,55,True
249,9,3,False
249,10,2,False
249,11,2,False
249,12,4,False
249,13,9,True
249,14,24,True
249,15,26,True
249,16,46,True
249,17,14,True
249,18,1,False
250,1,24,True
250,2,11,True
250,3,9,True
250,4,12,True
250,5,30,True
250,6,13,True
250,7,1,False
250,8,37,True
250,9,1,False
250,10,1,False
250,11,7,True
250,12,9,True
250,13,8,True
250,14,20,True
250,15,17,True
250,16,37,True
250,17,7,True
251,1,26,True
251,2,15,True
251,3,3,False
251,4,5,False
251,5,17,True
251,6,3,False
251,7,1,False
251,8,20,True
251,9,1,False
251,11,3,False
251,12,3,False
251,13,2,False
251,14,14,True
251,15,10,True
251,16,22,True
251,17,6,True
252,3,1,False
252,4,1,False
252,5,3,False
252,7,1,False
252,8,8,True
252,13,1,False
252,14,3,False
252,17,1,False
253,1,27,True
253,2,11,True
253,3,3,False
253,4,6,True
253,5,22,True
253,6,9,True
253,8,33,True
253,10,1,False
253,11,5,False
253,12,5,False
253,13,3,False
253,14,17,True
253,15,8,True
253,16,26,True
253,17,7,True
254,1,39,True
254,2,44,True
254,3,14,True
254,4,44,True
254,5,38,True
254,6,5,False
254,8,41,True
254,9,7,True
254,11,12,True
254,12,20,True
254,13,2,False
254,14,16,True
254,15,25,True
254,16,14,True
254,17,14,True
254,18,4,False
255,1,33,True
255,2,11,True
255,4,1,False
255,5,6,True
255,6,5,False
255,8,11,True
255,11,23,True
255,13,5,False
255,14,3,False
255,15,11,True
255,16,36,True
255,17,3,False
255,18,1,False
256,1,68,True
256,2,35,True
256,3,4,False
256,4,9,True
256,5,52,True
256,6,17,True
256,8,63,True
256,10,3,False
256,11,8,True
256,12,6,True
256,13,6,True
256,14,48,True
256,15,25,True
256,16,68,True
256,17,11,True
256,18,4,False
257,1,6,True
257,2,3,False
257,5,6,True
257,6,3,False
257,7,1,False
257,8,30,True
257,11,1,False
257,13,3,False
257,14,19,True
257,15,3,False
257,16,5,False
257,17,5,False
258,1,4,False
258,2,1,False
258,5,1,False
258,6,1,False
258,8,7,True
258,12,1,False
258,13,2,False
258,14,4,False
258,15,1,False
258,16,5,False
258,17,3,False
259,1,12,True
259,2,5,False
259,5,9,True
259,6,3,False
259,8,15,True
259,10,1,False
259,11,4,False
259,12,1,False
259,13,1,False
259,14,8,True
259,15,8,True
259,16,8,True
259,17,7,True
259,18,1,False
260,1,6,True
260,5,2,False
260,6,2,False
260,8,4,False
260,11,2,False
260,12,1,False
260,13,4,False
260,14,2,False
260,15,2,False
260,16,6,True
261,1,3,False
261,2,1,False
261,3,1,False
261,4,4,False
261,5,8,True
261,8,3,False
261,9,1,False
261,11,1,False
261,12,1,False
261,13,1,False
261,14,2,False
261,16,3,False
261,17,3,False
262,1,25,True
262,2,15,True
262,3,12,True
262,4,19,True
262,5,50,True
262,6,11,True
262,8,57,True
262,9,4,False
262,11,11,True
262,12,16,True
262,13,2,False
262,14,42,True
262,15,19,True
262,16,27,True
262,17,9,True
263,1,30,True
263,2,18,True
263,3,5,False
263,4,11,True
263,5,23,True
263,6,4,False
263,8,50,True
263,9,3,False
263,10,1,False
263,11,3,False
263,12,9,True
263,13,7,True
263,14,18,True
263,15,15,True
263,16,24,True
263,17,22,True
263,18,5,False
264,1,11,True
264,2,6,True
264,3,1,False
264,5,53,True
264,6,8,True
264,7,2,False
264,8,31,True
264,9,1,False
264,10,3,False
264,11,19,True
264,12,4,False
264,13,4,False
264,14,19,True
264,15,9,True
264,16,14,True
264,17,4,False
264,18,1,False
265,1,10,True
265,2,5,False
265,3,2,False
265,4,3,False
265,5,12,True
265,6,5,False
265,8,15,True
265,11,1,False
265,13,1,False
265,14,7,True
265,15,4,False
265,16,12,True
265,17,2,False
266,1,1,False
266,2,1,False
266,5,2,False
266,6,1,False
266,8,11,True
266,12,2,False
266,14,6,True
266,16,3,False
266,17,2,False
267,1,70,True
267,2,34,True
267,3,7,True
267,4,3,False
267,5,49,True
267,6,18,True
267,8,43,True
267,9,2,False
267,10,4,False
267,11,5,False
267,12,6,True
267,13,8,True
267,14,25,True
267,15,37,True
267,16,48,True
267,17,19,True
267,18,4,False
268,1,101,True
268,2,50,True
268,3,16,True
268,4,20,True
268,5,109,True
268,6,28,True
268,7,1,False
268,8,73,True
268,9,5,False
268,10,6,True
268,11,22,True
268,12,15,True
268,13,15,True
268,14,41,True
268,15,49,True
268,16,77,True
268,17,20,True
268,18,10,True
269,1,48,True
269,2,26,True
269,3,2,False
269,4,12,True
269,5,97,True
269,6,28,True
269,7,4,False
269,8,135,True
269,9,4,False
269,10,10,True
269,11,17,True
269,12,14,True
269,13,18,True
269,14,57,True
269,15,35,True
269,16,52,True
269,17,27,True
269,18,7,True
270,1,29,True
270,2,11,True
270,3,1,False
270,4,2,False
270,5,25,True
270,6,6,True
270,8,47,True
270,11,21,True
270,12,3,False
270,13,5,False
270,14,38,True
270,15,15,True
270,16,38,True
270,17,7,True
271,1,44,True
271,2,28,True
271,3,6,True
271,4,13,True
271,5,83,True
271,6,17,True
271,7,3,False
271,8,122,True
271,9,6,True
271,10,6,True
271,11,6,True
271,12,12,True
271,13,15,True
271,14,55,True
271,15,21,True
271,16,47,True
271,17,32,True
271,18,10,True
272,1,12,True
272,2,5,False
272,4,1,False
272,5,11,True
272,6,3,False
272,7,1,False
272,8,16,True
272,9,1,False
272,10,1,False
272,11,6,True
272,13,1,False
272,14,6,True
272,15,7,True
272,16,7,True
272,17,11,True
273,1,1,False
273,2,1,False
273,4,1,False
273,5,3,False
273,6,1,False
273,8,9,True
273,11,1,False
273,13,1,False
273,14,3,False
273,16,2,False
273,17,1,False
274,1,10,True
274,2,8,True
274,3,3,False
274,4,6,True
274,5,21,True
274,6,2,False
274,8,25,True
274,9,1,False
274,11,3,False
274,12,4,False
274,14,20,True
274,15,3,False
274,16,11,True
274,17,7,True
275,1,37,True
275,2,29,True
275,3,18,True
275,4,21,True
275,5,18,True
275,8,17,True
275,9,2,False
275,10,1,False
275,11,4,False
275,12,14,True
275,13,2,False
275,14,8,True
275,15,25,True
275,16,16,True
275,17,9,True
275,18,2,False
276,1,142,True
276,2,70,True
276,3,23,True
276,4,34,True
276,5,142,True
276,6,47,True
276,7,1,False
276,8,155,True
276,9,10,True
276,10,5,False
276,11,39,True
276,12,23,True
276,13,22,True
276,14,60,True
276,15,72,True
276,16,121,True
276,17,27,True
276,18,10,True
277,1,8,True
277,2,5,False
277,3,2,False
277,4,2,False
277,5,7,True
277,6,6,True
277,8,25,True
277,9,1,False
277,10,1,False
277,12,1,False
277,13,4,False
277,14,13,True
277,15,6,True
277,16,10,True
277,17,5,False
278,1,4,False
278,3,1,False
278,4,1,False
278,5,1,False
278,6,1,False
278,8,8,True
278,10,1,False
278,11,1,False
278,12,1,False
278,13,1,False
278,14,2,False
278,15,1,False
278,16,5,False
278,17,3,False
279,1,99,True
279,2,56,True
279,3,18,True
279,4,24,True
279,5,161,True
279,6,26,True
279,7,3,False
279,8,82,True
279,9,5,False
279,10,4,False
279,11,16,True
279,12,17,True
279,13,11,True
279,14,58,True
279,15,47,True
279,16,54,True
279,17,21,True
279,18,6,True
280,1,66,True
280,2,38,True
280,3,10,True
280,4,27,True
280,5,74,True
280,6,16,True
280,8,76,True
280,9,5,False
280,10,1,False
280,11,12,True
280,12,13,True
280,13,6,True
280,14,51,True
280,15,31,True
280,16,53,True
280,17,19,True
280,18,4,False
281,1,5,False
281,2,3,False
281,4,3,False
281,5,4,False
281,8,5,False
281,9,1,False
281,12,1,False
281,13,2,False
281,14,1,False
281,15,1,False
281,16,5,False
281,17,3,False
282,1,6,True
282,2,2,False
282,5,1,False
282,8,4,False
282,11,1,False
282,12,1,False
282,13,1,False
282,14,2,False
282,15,2,False
282,16,5,False
282,17,1,False
283,1,6,True
283,2,6,True
283,3,4,False
283,4,6,True
283,5,29,True
283,6,3,False
283,8,7,True
283,9,1,False
283,11,2,False
283,12,6,True
283,13,2,False
283,14,9,True
283,15,4,False
283,16,5,False
283,17,2,False
283,18,1,False
284,1,5,False
284,2,1,False
284,4,1,False
284,5,7,True
284,6,6,True
284,8,20,True
284,10,1,False
284,11,1,False
284,12,2,False
284,13,6,True
284,14,9,True
284,15,1,False
284,16,11,True
284,17,3,False
285,1,4,False
285,2,1,False
285,5,4,False
285,6,5,False
285,8,10,True
285,10,1,False
285,11,3,False
285,12,1,False
285,13,3,False
285,14,6,True
285,15,4,False
285,16,9,True
285,17,2,False
286,1,51,True
286,2,36,True
286,3,16,True
286,4,25,True
286,5,115,True
286,6,20,True
286,8,88,True
286,9,5,False
286,10,2,False
286,11,12,True
286,12,19,True
286,13,5,False
286,14,55,True
286,15,33,True
286,16,37,True
286,17,11,True
286,18,3,False
287,1,18,True
287,2,6,True
287,3,2,False
287,4,1,False
287,5,17,True
287,6,6,True
287,8,19,True
287,11,5,False
287,13,2,False
287,14,11,True
287,15,9,True
287,16,16,True
287,17,5,False
288,1,14,True
288,2,8,True
288,5,11,True
288,6,6,True
288,7,1,False
288,8,40,True
288,11,1,False
288,12,2,False
288,13,1,False
288,14,11,True
288,15,6,True
288,16,6,True
288,17,20,True
288,18,3,False
289,1,9,True
289,2,6,True
289,4,2,False
289,5,5,False
289,6,1,False
289,8,4,False
289,12,1,False
289,13,1,False
289,14,1,False
289,15,3,False
289,16,4,False
289,17,2,False
290,1,48,True
290,2,39,True
290,3,14,True
290,4,26,True
290,5,42,True
290,6,3,False
290,8,41,True
290,9,5,False
290,10,2,False
290,11,3,False
290,12,15,True
290,13,5,False
290,14,20,True
290,15,30,True
290,16,26,True
290,17,21,True
290,18,2,False
291,1,68,True
291,2,30,True
291,3,14,True
291,4,21,True
291,5,83,True
291,6,22,True
291,7,1,False
291,8,81,True
291,9,6,True
291,10,3,False
291,11,26,True
291,12,11,True
291,13,8,True
291,14,34,True
291,15,32,True
291,16,75,True
291,17,13,True
291,18,6,True
292,1,34,True
292,2,18,True
292,3,3,False
292,4,5,False
292,5,23,True
292,6,11,True
292,7,3,False
292,8,44,True
292,9,2,False
292,10,6,True
292,11,5,False
292,12,6,True
292,13,11,True
292,14,20,True
292,15,19,True
292,16,34,True
292,17,13,True
292,18,2,False
293,1,91,True
293,2,39,True
293,3,12,True
293,4,19,True
293,5,104,True
293,6,34,True
293,7,1,False
293,8,152,True
293,9,3,False
293,10,7,True
293,11,17,True
293,12,19,True
293,13,16,True
293,14,71,True
293,15,43,True
293,16,90,True
293,17,28,True
293,18,10,True
294,1,53,True
294,2,24,True
294,3,3,False
294,4,4,False
294,5,38,True
294,6,18,True
294,8,35,True
294,9,2,False
294,10,2,False
294,11,9,True
294,12,3,False
294,13,15,True
294,14,24,True
294,15,19,True
294,16,53,True
294,17,12,True
294,18,1,False
295,1,45,True
295,2,32,True
295,3,10,True
295,4,24,True
295,5,61,True
295,6,6,True
295,8,66,True
295,9,3,False
295,10,2,False
295,11,5,False
295,12,21,True
295,13,6,True
295,14,45,True
295,15,20,True
295,16,19,True
295,17,14,True
295,18,7,True
296,1,26,True
296,2,10,True
296,3,3,False
296,4,4,False
296,5,36,True
296,6,14,True
296,7,3,False
296,8,75,True
296,10,3,False
296,12,4,False
296,13,6,True
296,14,28,True
296,15,12,True
296,16,21,True
296,17,15,True
296,18,2,False
297,1,47,True
297,2,22,True
297,3,8,True
297,4,13,True
297,5,59,True
297,6,19,True
297,7,1,False
297,8,62,True
297,9,1,False
297,10,1,False
297,11,11,True
297,12,9,True
297,13,8,True
297,14,34,True
297,15,22,True
297,16,49,True
297,17,20,True
297,18,2,False
298,1,23,True
298,2,18,True
298,3,11,True
298,4,21,True
298,5,36,True
298,6,5,False
298,7,1,False
298,8,49,True
298,9,3,False
298,10,1,False
298,11,4,False
298,12,14,True
298,13,5,False
298,14,26,True
298,15,8,True
298,16,18,True
298,17,19,True
298,18,3,False
299,1,36,True
299,2,20,True
299,3,16,True
299,4,16,True
299,5,100,True
299,6,19,True
299,7,6,True
299,8,111,True
299,9,4,False
299,10,5,False
299,11,8,True
299,12,19,True
299,13,10,True
299,14,66,True
299,15,27,True
299,16,39,True
299,17,20,True
299,18,4,False
300,1,3,False
300,5,5,False
300,8,2,False
300,11,1,False
300,15,1,False
300,16,3,False
300,17,1,False
301,1,93,True
301,2,49,True
301,3,13,True
301,4,22,True
301,5,92,True
301,6,22,True
301,8,78,True
301,9,4,False
301,10,3,False
301,11,13,True
301,12,19,True
301,13,4,False
301,14,42,True
301,15,45,True
301,16,59,True
301,17,29,True
301,18,7,True
302,1,5,False
302,2,4,False
302,5,3,False
302,6,1,False
302,8,2,False
302,10,1,False
302,12,1,False
302,13,1,False
302,14,2,False
302,15,2,False
302,16,3,False
302,17,1,False
303,1,121,True
303,2,56,True
303,3,17,True
303,4,31,True
303,5,162,True
303,6,36,True
303,7,4,False
303,8,140,True
303,9,7,True
303,10,6,True
303,11,28,True
303,12,27,True
303,13,19,True
303,14,77,True
303,15,59,True
303,16,101,True
303,17,25,True
303,18,10,True
304,1,6,True
304,4,1,False
304,5,5,False
304,8,5,False
304,11,2,False
304,13,1,False
304,14,6,True
304,15,1,False
304,16,6,True
304,17,2,False
305,1,43,True
305,2,24,True
305,3,4,False
305,4,4,False
305,5,59,True
305,6,17,True
305,7,1,False
305,8,102,True
305,9,1,False
305,10,4,False
305,11,4,False
305,12,8,True
305,13,10,True
305,14,41,True
305,15,25,True
305,16,37,True
305,17,20,True
305,18,2,False
306,1,1,False
306,2,1,False
306,5,10,True
306,6,1,False
306,8,11,True
306,12,1,False
306,14,4,False
306,15,2,False
306,16,2,False
306,17,2,False
307,1,36,True
307,2,29,True
307,3,9,True
307,4,8,True
307,5,34,True
307,6,5,False
307,7,1,False
307,8,31,True
307,9,3,False
307,11,4,False
307,12,12,True
307,13,2,False
307,14,20,True
307,15,31,True
307,16,12,True
307,17,13,True
308,1,73,True
308,2,42,True
308,3,11,True
308,4,24,True
308,5,115,True
308,6,34,True
308,7,4,False
308,8,149,True
308,9,7,True
308,10,12,True
308,11,26,True
308,12,26,True
308,13,19,True
308,14,60,True
308,15,39,True
308,16,77,True
308,17,30,True
308,18,9,True
309,1,3,False
309,2,1,False
309,3,1,False
309,4,2,False
309,5,2,False
309,6,1,False
309,8,5,False
309,12,2,False
309,13,1,False
309,14,2,False
309,15,1,False
309,16,2,False
309,17,3,False
310,1,3,False
310,2,3,False
310,5,3,False
310,7,2,False
310,8,2,False
310,14,5,False
310,15,3,False
310,17,2,False
311,1,70,True
311,2,44,True
311,3,10,True
311,4,28,True
311,5,74,True
311,6,20,True
311,7,1,False
311,8,119,True
311,9,5,False
311,10,3,False
311,11,11,True
311,12,16,True
311,13,9,True
311,14,63,True
311,15,30,True
311,16,48,True
311,17,29,True
311,18,12,True
312,1,30,True
312,2,23,True
312,3,11,True
312,4,12,True
312,5,51,True
312,6,7,True
312,7,3,False
312,8,83,True
312,10,11,True
312,11,7,True
312,12,17,True
312,13,16,True
312,14,41,True
312,15,19,True
312,16,33,True
312,17,27,True
312,18,6,True
313,1,64,True
313,2,40,True
313,3,20,True
313,4,36,True
313,5,71,True
313,6,19,True
313,8,84,True
313,9,4,False
313,10,10,True
313,11,13,True
313,12,20,True
313,13,16,True
313,14,42,True
313,15,31,True
313,16,56,True
313,17,30,True
313,18,9,True
314,1,33,True
314,2,18,True
314,3,10,True
314,4,24,True
314,5,94,True
314,6,13,True
314,8,72,True
314,9,4,False
314,11,5,False
314,12,11,True
314,13,5,False
314,14,53,True
314,15,9,True
314,16,37,True
314,17,5,False
314,18,3,False
315,1,13,True
315,2,5,False
315,5,25,True
315,6,13,True
315,7,4,False
315,8,31,True
315,10,5,False
315,11,3,False
315,12,2,False
315,13,7,True
315,14,9,True
315,15,8,True
315,16,20,True
315,17,10,True
315,18,1,False
316,1,13,True
316,2,8,True
316,3,1,False
316,4,3,False
316,5,9,True
316,6,4,False
316,8,45,True
316,10,2,False
316,11,3,False
316,12,3,False
316,13,1,False
316,14,19,True
316,15,3,False
316,16,9,True
316,17,11,True
316,18,2,False
317,1,4,False
317,2,1,False
317,5,2,False
317,6,1,False
317,8,3,False
317,10,1,False
317,11,1,False
317,13,2,False
317,14,3,False
317,15,3,False
317,16,8,True
317,17,1,False
318,1,20,True
318,2,12,True
318,3,2,False
318,4,14,True
318,5,75,True
318,6,17,True
318,8,74,True
318,9,3,False
318,10,1,False
318,11,3,False
318,12,12,True
318,13,5,False
318,14,33,True
318,15,6,True
318,16,9,True
318,17,11,True
318,18,2,False
319,1,4,False
319,2,1,False
319,4,2,False
319,5,3,False
319,6,2,False
319,8,5,False
319,11,1,False
319,13,2,False
319,14,3,False
319,15,1,False
319,16,6,True
320,1,69,True
320,2,30,True
320,3,9,True
320,4,9,True
320,5,37,True
320,6,13,True
320,8,26,True
320,9,3,False
320,10,1,False
320,11,12,True
320,12,5,False
320,13,4,False
320,14,27,True
320,15,29,True
320,16,47,True
320,17,9,True
320,18,6,True
321,1,13,True
321,2,12,True
321,3,1,False
321,4,4,False
321,5,25,True
321,6,6,True
321,7,2,False
321,8,66,True
321,10,5,False
321,12,7,True
321,13,13,True
321,14,30,True
321,15,6,True
321,16,12,True
321,17,16,True
321,18,2,False
322,1,8,True
322,2,1,False
322,3,1,False
322,4,1,False
322,5,6,True
322,6,10,True
322,7,1,False
322,8,20,True
322,10,5,False
322,11,1,False
322,13,6,True
322,14,9,True
322,15,1,False
322,16,16,True
322,17,5,False
323,1,17,True
323,2,7,True
323,3,1,False
323,4,3,False
323,5,20,True
323,6,11,True
323,7,1,False
323,8,42,True
323,11,1,False
323,12,4,False
323,13,5,False
323,14,17,True
323,15,8,True
323,16,20,True
323,17,11,True
323,18,1,False
324,1,10,True
324,2,4,False
324,3,2,False
324,4,3,False
324,5,14,True
324,6,5,False
324,8,27,True
324,9,1,False
324,11,3,False
324,12,2,False
324,13,5,False
324,14,16,True
324,15,6,True
324,16,14,True
324,17,4,False
325,1,28,True
325,2,20,True
325,3,8,True
325,4,9,True
325,5,32,True
325,6,7,True
325,7,1,False
325,8,61,True
325,10,3,False
325,11,7,True
325,12,10,True
325,13,6,True
325,14,15,True
325,15,19,True
325,16,16,True
325,17,21,True
325,18,3,False
326,1,52,True
326,2,31,True
326,3,4,False
326,4,11,True
326,5,45,True
326,6,9,True
326,7,1,False
326,8,57,True
326,9,3,False
326,10,6,True
326,11,24,True
326,12,7,True
326,13,11,True
326,14,29,True
326,15,27,True
326,16,31,True
326,17,19,True
326,18,6,True
327,1,62,True
327,2,24,True
327,3,7,True
327,4,10,True
327,5,94,True
327,6,24,True
327,7,5,False
327,8,105,True
327,9,4,False
327,10,3,False
327,11,14,True
327,12,10,True
327,13,13,True
327,14,54,True
327,15,31,True
327,16,55,True
327,17,23,True
327,18,4,False
328,1,90,True
328,2,38,True
328,3,2,False
328,4,8,True
328,5,45,True
328,6,25,True
328,7,1,False
328,8,116,True
328,9,3,False
328,10,5,False
328,11,12,True
328,12,9,True
328,13,14,True
328,14,40,True
328,15,34,True
328,16,77,True
328,17,37,True
328,18,13,True
329,1,17,True
329,2,7,True
329,3,1,False
329,4,3,False
329,5,13,True
329,6,8,True
329,8,20,True
329,9,2,False
329,10,2,False
329,11,2,False
329,12,2,False
329,13,5,False
329,14,13,True
329,15,6,True
329,16,18,True
329,17,8,True
330,1,28,True
330,2,23,True
330,3,14,True
330,4,23,True
330,5,52,True
330,6,6,True
330,7,1,False
330,8,49,True
330,9,2,False
330,10,1,False
330,11,5,False
330,12,18,True
330,13,4,False
330,14,33,True
330,15,12,True
330,16,21,True
330,17,13,True
330,18,6,True
331,1,3,False
331,2,4,False
331,3,1,False
331,4,4,False
331,5,12,True
331,6,6,True
331,7,2,False
331,8,31,True
331,10,2,False
331,11,3,False
331,12,3,False
331,13,4,False
331,14,8,True
331,15,1,False
331,16,7,True
331,17,6,True
332,1,72,True
332,2,34,True
332,3,4,False
332,4,5,False
332,5,42,True
332,6,16,True
332,8,47,True
332,9,3,False
332,10,3,False
332,11,10,True
332,12,1,False
332,13,16,True
332,14,20,True
332,15,30,True
332,16,73,True
332,17,13,True
332,18,6,True
333,1,5,False
333,2,2,False
333,5,8,True
333,6,2,False
333,8,4,False
333,12,1,False
333,13,1,False
333,14,3,False
333,16,4,False
333,17,2,False
333,18,1,False
334,1,55,True
334,2,31,True
334,3,6,True
334,4,15,True
334,5,84,True
334,6,26,True
334,7,1,False
334,8,159,True
334,9,4,False
334,10,7,True
334,11,13,True
334,12,16,True
334,13,20,True
334,14,73,True
334,15,34,True
334,16,54,True
334,17,27,True
334,18,5,False
335,1,4,False
335,2,1,False
335,5,2,False
335,6,2,False
335,8,4,False
335,11,1,False
335,13,4,False
335,14,2,False
335,15,2,False
335,16,7,True
336,1,15,True
336,2,8,True
336,3,1,False
336,4,5,False
336,5,81,True
336,6,7,True
336,8,23,True
336,9,1,False
336,11,2,False
336,12,4,False
336,13,1,False
336,14,27,True
336,15,5,False
336,16,10,True
336,17,2,False
336,18,3,False
337,1,16,True
337,2,13,True
337,4,1,False
337,5,3,False
337,6,1,False
337,8,6,True
337,14,3,False
337,15,12,True
337,16,4,False
337,17,7,True
338,1,3,False
338,2,3,False
338,3,4,False
338,4,2,False
338,5,26,True
338,6,2,False
338,8,28,True
338,10,4,False
338,11,2,False
338,12,2,False
338,13,8,True
338,14,21,True
338,15,3,False
338,16,11,True
338,17,6,True
338,18,1,False
339,1,58,True
339,2,26,True
339,3,6,True
339,4,10,True
339,5,67,True
339,6,29,True
339,7,2,False
339,8,100,True
339,9,2,False
339,10,11,True
339,11,14,True
339,12,10,True
339,13,12,True
339,14,36,True
339,15,36,True
339,16,46,True
339,17,29,True
339,18,6,True
340,1,4,False
340,2,5,False
340,3,5,False
340,4,8,True
340,5,12,True
340,6,1,False
340,8,12,True
340,9,1,False
340,12,4,False
340,14,9,True
340,15,4,False
340,16,2,False
340,17,8,True
341,1,2,False
341,4,1,False
341,5,4,False
341,6,1,False
341,8,3,False
341,10,1,False
341,11,2,False
341,13,1,False
341,14,1,False
341,16,3,False
342,1,12,True
342,2,4,False
342,3,6,True
342,4,4,False
342,5,72,True
342,6,18,True
342,7,3,False
342,8,95,True
342,9,2,False
342,10,5,False
342,11,3,False
342,12,6,True
342,13,6,True
342,14,43,True
342,15,10,True
342,16,24,True
342,17,5,False
343,1,47,True
343,2,26,True
343,3,5,False
343,4,7,True
343,5,57,True
343,6,19,True
343,7,1,False
343,8,105,True
343,9,3,False
343,10,6,True
343,11,7,True
343,12,5,False
343,13,10,True
343,14,38,True
343,15,27,True
343,16,45,True
343,17,25,True
343,18,5,False
344,1,38,True
344,2,21,True
344,3,7,True
344,4,10,True
344,5,58,True
344,6,11,True
344,7,1,False
344,8,76,True
344,9,1,False
344,10,2,False
344,11,5,False
344,12,7,True
344,13,7,True
344,14,46,True
344,15,16,True
344,16,38,True
344,17,13,True
344,18,3,False
345,1,37,True
345,2,18,True
345,3,4,False
345,4,8,True
345,5,65,True
345,6,15,True
345,8,117,True
345,10,1,False
345,11,5,False
345,12,9,True
345,13,10,True
345,14,62,True
345,15,11,True
345,16,46,True
345,17,15,True
345,18,3,False
346,1,75,True
346,2,31,True
346,3,1,False
346,4,11,True
346,5,43,True
346,6,22,True
346,8,58,True
346,9,5,False
346,10,5,False
346,11,9,True
346,12,5,False
346,13,6,True
346,14,23,True
346,15,24,True
346,16,58,True
346,17,20,True
346,18,7,True
347,1,70,True
347,2,32,True
347,3,9,True
347,4,12,True
347,5,49,True
347,6,19,True
347,8,71,True
347,9,4,False
347,11,7,True
347,12,8,True
347,13,8,True
347,14,30,True
347,15,25,True
347,16,53,True
347,17,18,True
347,18,6,True
348,1,11,True
348,2,8,True
348,3,2,False
348,4,7,True
348,5,19,True
348,6,1,False
348,8,14,True
348,9,2,False
348,11,3,False
348,12,2,False
348,13,1,False
348,14,7,True
348,15,4,False
348,16,14,True
348,17,2,False
349,1,3,False
349,2,1,False
349,3,1,False
349,4,1,False
349,5,4,False
349,6,3,False
349,8,19,True
349,11,1,False
349,12,1,False
349,13,1,False
349,14,6,True
349,15,1,False
349,16,9,True
349,17,3,False
350,1,13,True
350,2,7,True
350,4,1,False
350,5,7,True
350,6,2,False
350,8,18,True
350,10,3,False
350,11,2,False
350,12,2,False
350,13,3,False
350,14,9,True
350,15,11,True
350,16,11,True
350,17,11,True
350,18,2,False
351,1,9,True
351,2,1,False
351,3,1,False
351,4,2,False
351,5,2,False
351,6,5,False
351,8,16,True
351,11,4,False
351,12,2,False
351,13,5,False
351,14,6,True
351,15,2,False
351,16,15,True
351,17,3,False
352,1,18,True
352,2,8,True
352,5,4,False
352,6,12,True
352,8,7,True
352,10,4,False
352,11,2,False
352,13,1,False
352,14,7,True
352,15,10,True
352,16,16,True
352,17,3,False
353,1,5,False
353,2,2,False
353,5,1,False
353,6,2,False
353,8,9,True
353,11,1,False
353,13,3,False
353,14,2,False
353,15,4,False
353,16,7,True
353,17,1,False
354,1,17,True
354,2,12,True
354,3,4,False
354,4,10,True
354,5,72,True
354,6,3,False
354,7,2,False
354,8,125,True
354,9,3,False
354,10,3,False
354,11,2,False
354,12,15,True
354,13,8,True
354,14,60,True
354,15,14,True
354,16,18,True
354,17,21,True
354,18,4,False
355,1,4,False
355,2,1,False
355,5,1,False
355,6,1,False
355,8,3,False
355,11,3,False
355,12,1,False
355,13,4,False
355,14,4,False
355,15,2,False
355,16,6,True
355,17,2,False
356,2,1,False
356,5,4,False
356,6,2,False
356,8,8,True
356,11,2,False
356,13,3,False
356,14,1,False
356,15,1,False
356,16,5,False
356,17,1,False
357,1,22,True
357,2,11,True
357,3,3,False
357,4,6,True
357,5,24,True
357,6,3,False
357,8,16,True
357,9,3,False
357,11,1,False
357,12,1,False
357,13,3,False
357,14,13,True
357,15,6,True
357,16,16,True
357,17,7,True
358,1,3,False
358,2,2,False
358,3,1,False
358,4,2,False
358,5,5,False
358,6,1,False
358,8,22,True
358,9,1,False
358,11,1,False
358,13,2,False
358,14,5,False
358,15,3,False
358,16,2,False
358,17,2,False
359,1,11,True
359,2,6,True
359,3,2,False
359,4,1,False
359,5,2,False
359,8,4,False
359,9,1,False
359,13,1,False
359,14,6,True
359,15,5,False
359,16,7,True
359,17,4,False
360,1,22,True
360,2,11,True
360,3,2,False
360,4,5,False
360,5,20,True
360,6,7,True
360,7,1,False
360,8,54,True
360,9,2,False
360,10,2,False
360,12,1,False
360,13,7,True
360,14,20,True
360,15,11,True
360,16,14,True
360,17,20,True
360,18,1,False
361,1,16,True
361,2,6,True
361,5,37,True
361,6,10,True
361,7,1,False
361,8,48,True
